,Id,LastModified,PublicationDate,DateCreated,IncludeInSitemap,SystemSourceKey,UrlName,ItemDefaultUrl,DoctorStatus,eHealthChatUrl,MetaDescription,MetaTitle,YearsOfExperience,AppointmentURL,OpenGraphDescription,FacilityLocation,FullUrl,SubSpecialtyContent,ProfileURL,SpecialInterest,Recommendation,SpecialtyName,ConditionsTreated,OpenGraphTitle,SortNumber,QualificationAndCertifications,PhoneNo,ProceduresPerformed,HideInEHealth,LanguageSpoken,eHealthConsultUrl,Salutation,DisabledRequestForAppointment,HospitalName,Description,Title,PhoneNo2,ResidencyStatus,Provider,DoctorImage
172,5ec36be0-8860-4f64-b18f-25eaee9c0da2,2023-07-10T09:29:28Z,2021-04-08T09:40:03Z,2021-04-08T09:40:04Z,True,,dr-koh-tat-ngee,/ear-nose-and-throat-surgery-ent/dr-koh-tat-ngee,Resident Consultant,,,"Dr. Koh Tat Ngee | Ear, Nose and Throat Surgery (ENT) | Gleneagles Hospital Kuala Lumpur",,https://gleneagles.com.my/kuala-lumpur/appointment/ear-nose-and-throat-surgery-ent/dr-koh-tat-ngee,Dr.,"Suite 710, 7th Floor, Medical Consultation Suites Block",https://gleneagles.com.my/kuala-lumpur/doctors/ear-nose-and-throat-surgery-ent/dr-koh-tat-ngee,,https://gleneagles.com.my/kuala-lumpur/doctors/ear-nose-and-throat-surgery-ent/dr-koh-tat-ngee,,,"##Ear, Nose and Throat Surgery (ENT)##",Nasal diseases,"Dr. Koh Tat Ngee | Ear, Nose and Throat Surgery (ENT) | Gleneagles Hospital Kuala Lumpur",999,"MBBCh (Ireland), FRCS Ire (Surgery), FRCS Glasgow (ENT), FRCS Edinburgh (ENT)",03-4141 3298 / 4252 8820,,False,"English, Bahsasa Melayu, Mandrin",,Dr.,False,Gleneagles Hospital Kuala Lumpur,,Koh Tat Ngee,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr koh tat ngee', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr-koh-tat-ngee.jpg?sfvrsn=110c1027_7'}]"
173,18cb37e7-41b7-41b6-96e3-2bcaf9f1301c,2023-05-16T06:01:01Z,2021-04-08T09:40:14Z,2021-04-08T09:40:16Z,True,,dr.-kok-lai-sun,/internal-medicine/dr.-kok-lai-sun,Resident Consultant,,,Dr. Kok Lai Sun | Internal Medicine | Gleneagles Hospital Penang,,https://gleneagles.com.my/penang/appointment/internal-medicine/dr.-kok-lai-sun,Dr.,"116, 1st Floor, Block B",https://gleneagles.com.my/penang/doctors/internal-medicine/dr.-kok-lai-sun,,https://gleneagles.com.my/penang/doctors/internal-medicine/dr.-kok-lai-sun,,"<p>Dr. Kok graduated from University of Malaya and obtained her postgraduate specialist qualifications as an internal medicine specialist from the Royal College of Physician of United Kingdom and National University of Singapore. She was later elected as a Fellow of the Royal College of Physicians of Edinburgh.</p>
<p>Dr. Kok did her internship and medical training at Hospital Kuala Lumpur. Her postgraduate subspecialty training in Nephrology was attained at Hospital Pulau Pinang and Hospital Kuala Lumpur. &nbsp;She is actively involved in conducting Chronic Kidney Disease &ndash; CPG training courses for doctors and paramedics to promote the prevention and care of chronic kidney disease. </p>
<p>Apart from clinical work, Dr. Kok has performed clinical research and has presented at international and local meetings. She was awarded first prize at the Malaysian Transplant Society Meeting 2012 for her oral presentation on &lsquo;Urinary Tract Infection in Renal Transplant Patients&rsquo;. She has also published journals and abstracts in international nephrology journals. She was the author for the 21<sup>st</sup>&nbsp;Malaysian Dialysis and Transplant Report 2012 &ndash; Chronic Kidney Disease, Mineral and Bone Disorder Chapter, and the 5<sup>th</sup>&nbsp;Malaysian Renal Report 2011 and 2012 Secondary Glomerulonephritis Chapter.</p>",##Internal Medicine##;##Nephrology##,"<p>Dr. Kok is experienced in general nephrology, critical care nephrology, haemodialysis, peritoneal dialysis, interventional nephrology and renal transplant. Her expertise focuses on slowing the progression of chronic kidney disease with evidence-based medical and dietary intervention. Her other keen interest is in the care of Systemic Lupus Erythematosus (SLE) patients with kidney disease.</p>",Dr. Kok Lai Sun | Internal Medicine | Gleneagles Hospital Penang,999,"<p>MBBS (Mal), MRCP (UK), FRCP (Edin), M.MED (Int.Med) (S'pore)</p>",+604-222 9061,"<p>Dr. Kok is specialised in renal biopsy, ultrasound surveillance of arteriovenous fistula, ultrasound-guided insertion of dialysis catheter and peritoneoscopic Tenchkoff catheter insertion.</p>",False,"English, Bahasa Melayu, Mandarin, Bahasa Indonesia, Hokkien, Cantonese, Hakka",https://gleneaglespenang.ehealth.com.my/#selectDateTime/2653,Dr.,False,Gleneagles Hospital Penang,,Kok Lai Sun,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr Kok Lai Sun-01', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr-kok-lai-sun-01.jpg?sfvrsn=2095fab3_7'}]"
174,49891d3b-ce96-497c-af66-94acdae50ed0,2023-05-16T05:56:34Z,2021-04-08T09:45:21Z,2021-04-08T09:45:22Z,True,,dr-krishnan-raman,/general-surgery/dr-krishnan-raman,Visiting Consultant,,,Dr. Krishnan Raman | General Surgery | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/general-surgery/dr-krishnan-raman,Dr.,,https://gleneagles.com.my/kuala-lumpur/doctors/general-surgery/dr-krishnan-raman,,https://gleneagles.com.my/kuala-lumpur/doctors/general-surgery/dr-krishnan-raman,,,##General Surgery##;##Hepatobiliary Surgery##,,Dr. Krishnan Raman | General Surgery | Gleneagles Hospital Kuala Lumpur,999,"MBBS, FRCS (ED), MS, HPB & Liver Transplant",03-4141 3000,,False,,,Dr.,False,Gleneagles Hospital Kuala Lumpur,,Krishnan Raman,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Male No Image', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-krishnan-raman-(sil)08c36b9a-d8dd-4eaa-b669-d89c65011aba.png?sfvrsn=cefad134_7'}]"
175,f1e021b6-0264-4f3f-bcec-52feda767053,2023-05-16T06:04:18Z,2021-04-08T09:42:40Z,2021-04-08T09:42:41Z,True,,dr.-kuljeet-singh-a-l-ranjit-singh,/radiology/dr.-kuljeet-singh-a-l-ranjit-singh,Resident Consultant,,,Dr. Kuljeet Singh a/l Ranjit Singh | Radiology | Gleneagles Hospital Medini Johor,,https://gleneagles.com.my/medini-johor/appointment/radiology/dr.-kuljeet-singh-a-l-ranjit-singh,Dr.,,https://gleneagles.com.my/medini-johor/doctors/radiology/dr.-kuljeet-singh-a-l-ranjit-singh,,https://gleneagles.com.my/medini-johor/doctors/radiology/dr.-kuljeet-singh-a-l-ranjit-singh,,,##Radiology##,,Dr. Kuljeet Singh a/l Ranjit Singh | Radiology | Gleneagles Hospital Medini Johor,999,"MBBS (Manipal), FRCR (UK), FFRRCSI (IRE)",,"<div>&bull;	Mammograms</div>
<div>&bull;	Reporting</div>
<div>&bull;	CT scan interpretation and report</div>
<div>&bull;	Ultrasound imaging</div>
<div>&bull;	Magnetic Resonance Imaging</div>",False,"English, Malay",,Dr.,False,Gleneagles Hospital Medini Johor,,Kuljeet Singh a/l Ranjit Singh,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Kuljeet Singh al Ranjit Singh', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-kuljeet-singh-al-ranjit-singhff00fb5b-62e5-45d6-a29b-4aea9bc7c804.jpg?sfvrsn=89eaef71_6'}]"
176,b4823bbf-6b10-41a7-bcf9-e97741fb6d5e,2023-05-31T08:54:07Z,2021-04-08T09:48:34Z,2021-04-08T09:48:35Z,True,,dr.-kumaraswami-a-l-kannan,/psychiatry/dr.-kumaraswami-a-l-kannan,Sessional Consultant,,,Dr. Kumaraswami A/L Kannan | Psychiatry | Gleneagles Hospital Kota Kinabalu,,https://gleneagles.com.my/kota-kinabalu/appointment/psychiatry/dr.-kumaraswami-a-l-kannan,Dr.,,https://gleneagles.com.my/kota-kinabalu/doctors/psychiatry/dr.-kumaraswami-a-l-kannan,,https://gleneagles.com.my/kota-kinabalu/doctors/psychiatry/dr.-kumaraswami-a-l-kannan,,,##Psychiatry##,,Dr. Kumaraswami A/L Kannan | Psychiatry | Gleneagles Hospital Kota Kinabalu,999,<p>Masters in Psychiatry (UKM)</p>,,,False,"English, Malay",,Dr.,False,Gleneagles Hospital Kota Kinabalu,,Kumaraswami A/L Kannan,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Kumaraswani AL Kannan', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-kumaraswani-al-kannan7eac1194-669d-463d-9dac-f0b3154071c1.jpg?sfvrsn=662acfa3_6'}]"
177,04f1a7a5-d3d3-448d-9975-c84080be4627,2023-05-31T09:09:37Z,2021-04-08T09:47:22Z,2021-04-08T09:47:23Z,True,,dato-dr.-lai-yoon-kee,/ophthalmology/dato-dr.-lai-yoon-kee,Resident Consultant,,,Dato' Dr. Lai Yoon Kee | Ophthalmology | Gleneagles Hospital Penang,,https://gleneagles.com.my/penang/appointment/ophthalmology/dato-dr.-lai-yoon-kee,Dato' Dr.,"213, 2nd Floor, Block A",https://gleneagles.com.my/penang/doctors/ophthalmology/dato-dr.-lai-yoon-kee,,https://gleneagles.com.my/penang/doctors/ophthalmology/dato-dr.-lai-yoon-kee,,"<p>Dato&rsquo; Dr. Lai is a Consultant Ophthalmologist and Vitreo-retinal Surgeon. He graduated from the medical faculty of University of Malaya and obtained his Fellowship of the Royal College of Surgeons in Edinburgh in 1985 and the Royal College of Ophthalmologists in UK in 1990.</p><p>He was formerly Associate Professor and Head of Department of Ophthalmology at University of Malaya and was responsible for setting up the postgraduate Masters of Ophthalmology Course there. </p><p>He is an examiner for undergraduate ophthalmology for the Penang Medical College and is still active in postgraduate teaching in Penang.</p><p>He is a principal investigator for multicentre trials on lens implants and glaucoma, and has published peer reviewed articles.&nbsp;</p>",##Ophthalmology##,"<p>Age related macular degeneration, diabetic retinopathy, vascular occlusions, pterygium, acute and chronic glaucoma, squints, tearing of the eye</p>",Dato' Dr. Lai Yoon Kee | Ophthalmology | Gleneagles Hospital Penang,999,"<p>DSPN, DJN, MBBS(Mal), FRCS(Edin), FRCOphth, DO(Ire)</p>",+604-222 9127,"<ul><li>Vitreo-retinal, corneal, cataract, glaucoma, strabismus, lacrimal and eyelid surgeries.</li><li>Laser and intravitreal injections&nbsp;</li></ul>",False,"English, Bahasa Melayu, Hokkien, Cantonese",https://gleneaglespenang.ehealth.com.my/#selectDateTime/2651,Dato' Dr.,False,Gleneagles Hospital Penang,,Lai Yoon Kee,,1,GleneaglesDynamicModuleProvider,"[{'Title': ""Dato' Dr. Lai Yoon Kee"", 'Url': ""https://gleneagles.com.my/images/default-source/f_doctors/dato'-dr.-lai-yoon-kee7f75f841-17bf-4858-8343-e92ba61da2ea.jpg?sfvrsn=533d76b7_8""}]"
178,09b35ba8-7057-42d5-8f8b-4946cdff8ace,2023-05-16T06:03:50Z,2021-04-08T09:42:21Z,2021-04-08T09:42:22Z,True,,dr-lam-hock-shang,/urology/dr-lam-hock-shang,Sessional Consultant,,,Dr. Lam Hock Shang | Urology | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/urology/dr-lam-hock-shang,Dr.,"Suite 317, 3rd Floor, Medical Consultation Suites Block",https://gleneagles.com.my/kuala-lumpur/doctors/urology/dr-lam-hock-shang,,https://gleneagles.com.my/kuala-lumpur/doctors/urology/dr-lam-hock-shang,,,##Urology##,Urinary Stent,Dr. Lam Hock Shang | Urology | Gleneagles Hospital Kuala Lumpur,999,"MBBS (Mal), FRCS (Edin), FRCS (Glas), M.MED. Surgery (Sâ€™pore), Fellowship in Urolithiasis-Endourology & ESWL (USA)",03-4251 2511,,False,,,Dr.,False,Gleneagles Hospital Kuala Lumpur,,Lam Hock Shang,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Male No Image', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-lam-hock-shang-(sil)2cf137d6-3c65-42d9-8301-4c9d1a5ed00b.png?sfvrsn=64495250_7'}]"
179,3863832d-3e20-4a0a-b39c-95f7f9b8f180,2023-05-16T05:56:39Z,2021-10-21T04:36:04Z,2021-10-21T04:36:04Z,True,,latha-selvarajah,/dermatology/latha-selvarajah,Sessional Consultant,,"Dr. Latha Selvarajah, sessional consultant dermatologist",Dr. Latha Selvarajah | Dermatology | Gleneagles Hospital Medini Johor,,https://gleneagles.com.my/medini-johor/appointment/dermatology/latha-selvarajah,"Dr. Latha Selvarajah, sessional consultant dermatologist","204, Level 2, Specialist Clinics Complex",https://gleneagles.com.my/medini-johor/doctors/dermatology/latha-selvarajah,,https://gleneagles.com.my/medini-johor/doctors/dermatology/latha-selvarajah,,,##Dermatology##,,Dr. Latha Selvarajah | Dermatology | Gleneagles Hospital Medini Johor,999,"<p>MBBS (UM), MRCP (Ireland), Fellowship in Dermatology (Advanced Master of Dermatology, UKM), AM (Malaya)</p>",075601000 et 3003,,False,"English, Malay, Tamil",,Dr.,False,Gleneagles Hospital Medini Johor,,Latha Selvarajah,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr.Latha', 'Url': 'https://gleneagles.com.my/images/default-source/f_-accreditation/dr.latha62bf11d1-460b-44b3-8407-f1aa34eeded1.jpg?sfvrsn=2fc9fda9_11'}]"
180,bd54cc44-801b-4d5e-b019-0d8d102eb9e6,2023-05-16T06:07:21Z,2021-04-08T09:43:26Z,2021-04-08T09:43:28Z,True,,dr-latifah-bt-mohd-basheer,/radiology/dr-latifah-bt-mohd-basheer,Resident Consultant,,,Dr. Latifah Mohd Basheer | Radiology | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/radiology/dr-latifah-bt-mohd-basheer,Dr.,Imaging Department,https://gleneagles.com.my/kuala-lumpur/doctors/radiology/dr-latifah-bt-mohd-basheer,,https://gleneagles.com.my/kuala-lumpur/doctors/radiology/dr-latifah-bt-mohd-basheer,,"<ul><li>Dr Latifah is a Radiologist accredited to practice at Gleneagles Hospital Kuala Lumpur. Her special interest is in Breast Radiology which includes Breast US, 3D Tomosynthesis, FNAE and Biopsy</li><li>She obtain her medical degree at Catholic University of Leuven in Belgium in 1989. Did her Master's in Radiology at Hospital University Science Malaysia in 2002 and was a lecturer at Heat Institute for 6 years</li><li>She did her Breast Fellowship at St Vincent's Hospital, Melbourne Australia in 2005</li><li>Currently she is attached to the Health Screening Centre, Block B in Gleneagles Kuala Lumpur</li></ul>",##Radiology##,"CTA coronary, Breast mammography & ultrasound",Dr. Latifah Mohd Basheer | Radiology | Gleneagles Hospital Kuala Lumpur,999,"<p>MD KUL (Belgium)<br />M.MED (RAD), USM (Malaysian)<br />AAR St. Vincent Breast Fellow (Melbourne, Australia)</p>",03-4141 7413,<ul><li>FNAC</li><li>Breast Biopsy</li><li>Hookwire Localisation</li><li>HSG</li><li>Reporting X-Ray</li><li>Mammogram</li><li>CT Scan</li><li>MRI</li><li>Contrast Studies</li></ul>,False,"English, Malay",,Dr.,False,Gleneagles Hospital Kuala Lumpur,,Latifah Mohd Basheer,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Latifah Mohd Basheer', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-latifah-mohd-basheer2ba6e727-f950-469f-aff1-6feb915f46d2.png?sfvrsn=60d1932a_6'}]"
181,8119d3aa-4c00-40f1-bc1a-0f9d985ae855,2023-05-16T06:07:20Z,2021-04-08T09:43:32Z,2021-04-08T09:43:33Z,True,,dr.-lau-peng-choong,/general-surgery/dr.-lau-peng-choong,Visiting Consultant,,,Dr. Lau Peng Choong | General Surgery | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/general-surgery/dr.-lau-peng-choong,Dr.,,https://gleneagles.com.my/kuala-lumpur/doctors/general-surgery/dr.-lau-peng-choong,,https://gleneagles.com.my/kuala-lumpur/doctors/general-surgery/dr.-lau-peng-choong,,,##General Surgery##,,Dr. Lau Peng Choong | General Surgery | Gleneagles Hospital Kuala Lumpur,999,"<p>MD(USM), M.Surg(UM)</p>",03-4141 3000,,False,"English, Bahasa Melayu",,Dr.,False,Gleneagles Hospital Kuala Lumpur,,Lau Peng Choong,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Lau Peng Choong', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-lau-peng-choong33fa46ec-e1da-4c43-b69f-1eba27e858d5.jpg?sfvrsn=8ae274e9_6'}]"
182,dc80f5f4-978c-401b-abb0-7b500ab12f16,2023-05-16T06:06:35Z,2021-04-08T09:44:21Z,2021-04-08T09:44:22Z,True,,dr.-lawrence-wong-chee-kiun,/dental-surgery/dr.-lawrence-wong-chee-kiun,Visiting Consultant,,,Dr. Lawrence Wong Chee Kiun | Dental Surgery | Gleneagles Hospital Kota Kinabalu,,https://gleneagles.com.my/kota-kinabalu/appointment/dental-surgery/dr.-lawrence-wong-chee-kiun,Dr.,,https://gleneagles.com.my/kota-kinabalu/doctors/dental-surgery/dr.-lawrence-wong-chee-kiun,,https://gleneagles.com.my/kota-kinabalu/doctors/dental-surgery/dr.-lawrence-wong-chee-kiun,,,##Dental Surgery##,,Dr. Lawrence Wong Chee Kiun | Dental Surgery | Gleneagles Hospital Kota Kinabalu,999,<p>BDS (MAHE)</p>,,,False,"English, Malay, Chinese",,Dr.,False,Gleneagles Hospital Kota Kinabalu,,Lawrence Wong Chee Kiun,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Lawrence Wong Chee Kiun', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-lawrence-wong-chee-kiun71f3b467-8c8c-480f-a3b0-69364873e0fc.jpg?sfvrsn=453f2a_6'}]"
183,4efb7384-9b65-4626-b348-74fd36b8f661,2023-05-16T06:06:20Z,2021-04-08T09:41:49Z,2021-04-08T09:41:50Z,True,,dr.-lee-chee-wei,/maxillofacial-facial-cosmetic-surgery/dr.-lee-chee-wei,Visiting Consultant,,,Dr. Lee Chee Wei | Maxillofacial/Facial Cosmetic Surgery | Gleneagles Hospital Kota Kinabalu,,https://gleneagles.com.my/kota-kinabalu/appointment/maxillofacial-facial-cosmetic-surgery/dr.-lee-chee-wei,Dr.,,https://gleneagles.com.my/kota-kinabalu/doctors/maxillofacial-facial-cosmetic-surgery/dr.-lee-chee-wei,,https://gleneagles.com.my/kota-kinabalu/doctors/maxillofacial-facial-cosmetic-surgery/dr.-lee-chee-wei,,"<p style=""text-align: justify;"">Dr Lee Chee Wei graduated from University of Malaya in 2005 with a Bachelor of Dental Surgery and then went on to serve under the Ministry of Health based in Penang from 2005 to 2010.&nbsp;</p>
<p style=""text-align: justify;"">He subsequently obtained his post-graduate qualifications such as the Fellowship of International College of Dentistry, Malaysia section in 2010 as well as a Masters in Oral &amp; Maxillofacial Surgery from the University of Hong Kong in the year 2013.</p>
<p style=""text-align: justify;"">He then continued his practice and went on to secure his specialist credentials with the Ministry of Health&nbsp;in&nbsp;the busy Oral &amp; Maxillofacial Surgery Department in Queen Elizabeth Hospital, Kota Kinabalu from 2013 to 2015.&nbsp;In 2016, Dr Lee Chee Wei did his 2 months clinical attachment in the unit of Oral &amp; Craniomaxillofacial Surgery at the University Hospital Basel, Switzerland as part of the AOCMF fellowship.&nbsp;Dr Lee has a deep passion and special interests in corrective jaw surgeries and orthognathic surgeries. He is currently also serving as a specialist in the Oral &amp; Maxillofacial Surgery Department in Hospital Kuala Lumpur.</p>",##Maxillofacial/Facial Cosmetic Surgery##;##Dental Surgery##,"<p>Oral and Maxillofacial Trauma</p>
<p>Dentofacial deformity</p>
<p>Oral and Maxillofacial pathology</p>
<p>Obstructive Sleep apnea</p>",Dr. Lee Chee Wei | Maxillofacial/Facial Cosmetic Surgery | Gleneagles Hospital Kota Kinabalu,999,"<p>BDS (UM), MDS (OMFS HK), FICD (US)</p>",,"<p>Orthognathic surgery</p>
<p>Dental Implant</p>
<p>Open reduction and Internal fixation for trauma</p>
<p>Dentoalveolar surgery</p>",False,"English, Malay, Chinese",,Dr.,False,Gleneagles Hospital Kota Kinabalu,,Lee Chee Wei,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Lee Chee Wei', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-lee-chee-wei07c04671-9ff8-4fef-a26a-ba215c2bdff3.jpg?sfvrsn=8bbb5f20_6'}]"
184,ba2e691e-c38c-4ce0-9bd4-b0e9c9414b0d,2023-05-16T06:04:37Z,2021-04-08T09:46:13Z,2021-04-08T09:46:14Z,True,,dr-lee-chiang-heng,/cardiology/dr-lee-chiang-heng,Resident Consultant,,Dato' Dr. ,Dato' Dr. Lee Chiang Heng | Cardiology | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/cardiology/dr-lee-chiang-heng,Dato' Dr. ,"Suite 206, 2nd Floor, Medical Consultation Suites Block",https://gleneagles.com.my/kuala-lumpur/doctors/cardiology/dr-lee-chiang-heng,,https://gleneagles.com.my/kuala-lumpur/doctors/cardiology/dr-lee-chiang-heng,,"<p>Dato Dr Lee Chiang Heng&nbsp; was trained in various aspects of cardiologyin United Kingdom at The Royal Brompton Hospital,National Heart Hospital,National Heart &amp; Lung Institute and London Chest Hospital.&nbsp;</p><p>He was involved in may cardiology research projects&nbsp; and had publications in renowned cardiology journals such as British Heart Journal, European Heart Journal and Journal of American College of Cardiology &amp; Circulation.&nbsp;</p>&nbsp;",##Cardiology##,<p>1.Coronary Artery Disease</p><p>2. Hypertension</p><p>3.Valvular Heart Disease</p><p>4.Heart Failure</p><p>5. Arrhythmia</p><p>6. Related medical conditions such as diabetes &amp; hyperlipidaemia</p>,Dato' Dr. Lee Chiang Heng | Cardiology | Gleneagles Hospital Kuala Lumpur,999,"DIMP,PAT,PPA,MBBS (Malaya),MRCP(UK),DIP.CARDIOLOGY (London),DCH(London),AM(Mal), FNHAM,FAsCC",03-4141 3262 / 4256 6232,"<p>1. Coronary Angiogram</p><p>2. Coronary Angioplasty</p><p>3. ECG,Stress Test, Echocardiogram,Stress Echocardiography,Holter Examination</p><p>4. Transoesophageal echocardiography</p><p>5. Pacemaker Insertion</p>",False,,,Dato' Dr.,False,Gleneagles Hospital Kuala Lumpur,,Lee Chiang Heng,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'dato-dr-lee-chiang-heng', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dato-dr-lee-chiang-hengd3599be2-5b56-416a-bc66-5882f6683d9d.jpg?sfvrsn=415cd541_9'}]"
